,node_id,lat,lon,time,wse,wse_u,width,width_u,STCD
24,43120100160191,39.73240085,118.7594978,763591259.709,28.31163,0.41836,6.874501,0.748905,30101400.0
25,43120100160201,-999999999999.0,-999999999999.0,763591259.706,-999999999999.0,-999999999999.0,11.063104,0.015794,30101400.0
0,43210800030551,34.72234836,112.9314607,756600909.03,107.53658,0.18803,73.877913,2.45338,41657600.0
1,43210800030561,34.72083832,112.9306265,756600909.025,107.52819,0.12827,75.502644,3.23198,41657600.0
2,43210800030571,34.71935873,112.9296419,756600909.021,107.66886,0.30452,34.20311,0.74212,41657600.0
3,43428400030521,32.30287544,115.7464315,756553432.702,25.59419,0.09765,185.879758,7.703316,50500900.0
4,43428400030531,32.3018949,115.7450959,756553432.702,25.60445,0.1004,162.15724,8.645485,50500900.0
5,43428400030541,32.30122226,115.7431003,756553432.701,25.77886,0.10845,148.773394,5.280454,50500900.0
6,43428700010821,32.43672266,115.4171959,756553432.084,18.92141,1.04516,99.67681,0.268941,50100700.0
7,43428700020014,32.43537928,115.4143103,756553423.672,28.37103,0.3293,158.739013,0.628506,50100700.0
8,43428700020024,32.43587233,115.4134765,756553423.67,28.17726,0.12279,226.418384,6.321385,50100700.0
0,43428400030521,32.30250582,115.7467459,756514437.837,25.67584,0.14278,164.104539,6.340576,50500900.0
1,43428400030531,32.30177924,115.7452906,756514437.836,25.58678,0.11929,236.363364,9.124733,50500900.0
2,43428400030541,32.30127802,115.7429914,756514437.835,25.71023,0.10343,204.395641,7.210979,50500900.0
3,43428700010821,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,50100700.0
4,43428700020014,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,50100700.0
5,43428700020024,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,50100700.0
0,43210800180074,34.55737373,112.4727873,757584393.267,160.3191,0.19819,-999999999999.0,-999999999999.0,41654600.0
1,43210800190011,34.55667943,112.4728378,757584393.271,161.95518,0.1191,183.822985,3.068926,41654600.0
2,43210800190021,34.55400525,112.4710769,757584393.276,151.16369,1.02927,83.819777,0.518334,41654600.0
3,43210800500024,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,41643400.0
4,43210800510011,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,41643400.0
5,43210800510021,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,41643400.0
0,42249800140261,-999999999999.0,-999999999999.0,761442654.296,-999999999999.0,-999999999999.0,3.279127,0.802551,11200260.0
1,42249800140271,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,11200260.0
2,42249800140281,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,11200260.0
3,42249900340171,50.0474075,125.3203585,761442643.773,274.96932,0.19538,374.886882,13.100401,11200020.0
4,42249900340181,50.04340167,125.3255686,761442643.774,280.23899,0.13705,234.355095,10.70644,11200020.0
5,42249900340191,50.04937251,125.3233117,761442643.764,272.03759,0.16731,443.528162,13.695206,11200020.0
0,43120100160181,39.73001453,118.7568132,774407487.799,28.83239,0.15921,200.203516,5.474568,30101400.0
1,43120100160191,39.7318844,118.7595478,774407487.795,23.44308,0.41277,322.79556,6.758612,30101400.0
2,43120100160201,39.73450955,118.7552008,774407487.79,27.94378,0.31102,229.257758,6.20875,30101400.0
0,43428700010821,32.43593252,115.4158771,757498001.831,20.00354,1.37059,158.531663,0.270728,50100700.0
1,43428700020014,32.4354167,115.4152951,757498001.831,21.10204,0.62166,92.729128,0.508765,50100700.0
2,43428700020024,32.43472277,115.4131517,757498001.831,22.30616,0.12179,246.957347,3.570467,50100700.0
3,43210800030551,34.72239053,112.9312065,757545487.064,108.19171,0.22322,48.468731,2.195296,41657600.0
4,43210800030561,34.72133754,112.9305632,757545487.06,107.41606,0.60063,39.383662,0.748731,41657600.0
5,43210800030571,34.7196777,112.9304315,757545487.056,110.31743,0.77465,21.495146,0.235592,41657600.0
6,43210800180074,34.55761243,112.4711652,757545477.898,134.50894,0.1516,-999999999999.0,-999999999999.0,41654600.0
7,43210800190011,-999999999999.0,-999999999999.0,757545477.896,-999999999999.0,-999999999999.0,4.9813,0.00819,41654600.0
8,43210800190021,-999999999999.0,-999999999999.0,757545477.891,-999999999999.0,-999999999999.0,8.54533,0.008914,41654600.0
9,43210800500024,34.7097592,112.6066262,757545478.323,113.11401,0.09881,51.126228,4.639641,41643400.0
10,43210800510011,-999999999999.0,-999999999999.0,757545478.32,-999999999999.0,-999999999999.0,9.160808,1.30112,41643400.0
11,43210800510021,-999999999999.0,-999999999999.0,757545478.32,-999999999999.0,-999999999999.0,2.729004,0.02155,41643400.0
0,43120100160181,39.72946787,118.7705421,756380440.1,19.68956,0.20861,285.536749,8.353233,30101400.0
1,43120100160191,39.73176171,118.7604292,756380440.094,20.1911,0.15254,281.293133,6.381753,30101400.0
2,43120100160201,39.73328479,118.7655118,756380440.09,20.001,0.43218,305.846558,5.876396,30101400.0
0,42246100030131,45.19265509,124.7548875,761529164.557,129.72094,0.09953,304.263235,9.81751,10959200.0
1,42246100030141,45.19264995,124.7571773,761529164.558,129.74947,0.09844,370.180481,11.465775,10959200.0
2,42246100030151,45.19204339,124.7596663,761529164.561,129.75363,0.09892,381.715388,11.51361,10959200.0
3,42247700040351,45.54220287,124.3542821,761529154.964,125.81373,0.09462,352.947341,19.560974,11420330.0
4,42247700040361,45.54305227,124.3521951,761529154.96,125.74798,0.0942,369.567017,18.751215,11420330.0
5,42247700040371,45.54384183,124.3498488,761529154.957,125.7251,0.09346,382.120265,20.383759,11420330.0
6,42440400830891,41.7389728,125.9550374,761529224.839,386.62238,0.13997,271.915203,12.754597,11605400.0
7,42440400830901,41.74024045,125.9565654,761529224.836,386.37665,0.09916,698.06351,16.419714,11605400.0
8,42440400830911,41.74197547,125.9586246,761529224.837,385.42076,0.09661,733.510684,14.342285,11605400.0
0,42241500150101,46.8326605,130.3389117,751398177.671,74.24162,0.09081,1063.112338,15.711445,11121820.0
1,42241500150111,46.83246419,130.3359825,751398177.67,74.29265,0.09109,991.698296,17.101504,11121820.0
2,42242100050571,45.98975922,129.5891169,751398187.917,112.87782,0.12588,238.085087,4.967827,11100120.0
3,42242100050581,45.98826282,129.5906498,751398187.922,112.8109,0.13008,172.707049,4.107395,11100120.0
4,42242100050591,45.98676257,129.5918689,751398187.926,112.87967,0.12551,213.094324,3.980322,11100120.0
5,42257000070041,-999999999999.0,-999999999999.0,751398128.096,-999999999999.0,-999999999999.0,108.702699,9.70438,10400241.0
6,42257000070051,49.36740484,128.9362366,751398128.095,109.5745,0.12435,240.535963,20.505095,10400241.0
7,42257000070061,49.36461286,128.9350169,751398128.1,109.16426,0.22871,115.372965,14.39967,10400241.0
8,42258000020291,49.36429107,128.9308886,751398128.099,108.2213,0.09192,347.848054,20.800033,10400171.0
9,42258000020301,49.36228817,128.9303923,751398128.103,108.39335,0.09159,349.305808,26.354049,10400171.0
10,42258000020311,49.36043962,128.929321,751398128.107,108.42414,0.09382,261.559555,16.260622,10400171.0
11,42241500150101,46.8326605,130.3389117,751398177.671,74.24162,0.09081,1063.112338,15.711445,11121820.0
12,42241500150111,46.83246419,130.3359825,751398177.67,74.29265,0.09109,991.698296,17.101504,11121820.0
13,42242100050571,45.98975922,129.5891169,751398187.917,112.87782,0.12588,238.085087,4.967827,11100120.0
14,42242100050581,45.98826282,129.5906498,751398187.922,112.8109,0.13008,172.707049,4.107395,11100120.0
15,42242100050591,45.98676257,129.5918689,751398187.926,112.87967,0.12551,213.094324,3.980322,11100120.0
16,42257000070041,-999999999999.0,-999999999999.0,751398128.096,-999999999999.0,-999999999999.0,108.702699,9.70438,10400241.0
17,42257000070051,49.36740484,128.9362366,751398128.095,109.5745,0.12435,240.535963,20.505095,10400241.0
18,42257000070061,49.36461286,128.9350169,751398128.1,109.16426,0.22871,115.372965,14.39967,10400241.0
19,42258000020291,49.36429107,128.9308886,751398128.099,108.2213,0.09192,347.848054,20.800033,10400171.0
20,42258000020301,49.36228817,128.9303923,751398128.103,108.39335,0.09159,349.305808,26.354049,10400171.0
21,42258000020311,49.36043962,128.929321,751398128.107,108.42414,0.09382,261.559555,16.260622,10400171.0
0,42246100030131,45.19180109,124.753686,762608058.537,128.42272,0.30777,314.312405,3.007003,10959200.0
1,42246100030141,45.19264821,124.7573607,762608058.537,128.60373,0.57281,326.961136,2.433533,10959200.0
2,42246100030151,45.19081062,124.7597256,762608058.537,128.55209,0.22238,328.885082,2.951611,10959200.0
3,42481500090731,42.32857853,123.8359507,762608008.375,52.55887,0.13753,86.30245,3.991852,20600200.0
4,42481500090741,42.33008805,123.8373076,762608008.379,52.78584,0.15149,125.353902,3.534959,20600200.0
5,42481500090751,42.33156989,123.838624,762608008.383,53.12398,0.12629,134.837783,3.103256,20600200.0
0,42241500150101,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,11121820.0
1,42241500150111,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,11121820.0
2,43210800180074,34.55794351,112.4720752,761189803.637,149.68174,0.1935,-999999999999.0,-999999999999.0,41654600.0
3,43210800190011,34.55655527,112.4719589,761189803.642,151.00986,0.17287,214.734124,2.856245,41654600.0
4,43210800190021,34.55347466,112.4717692,761189803.646,147.95523,0.85956,83.566347,1.197763,41654600.0
5,43210800500024,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,41643400.0
6,43210800510011,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,41643400.0
7,43210800510021,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,41643400.0
0,42241500150101,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,11121820.0
1,42241500150111,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,11121820.0
0,42243100090651,45.96435499,128.7534778,774919790.968,100.81783,0.1602,1044.487961,1.887301,11022450.0
1,42243100090661,45.96817114,128.7480574,774919790.968,103.8876,0.67627,1074.340026,0.626793,11022450.0
2,42243200030021,45.80734653,128.7226685,774919791.334,109.59349,0.10656,95.599572,3.408742,11021670.0
3,42243200030031,45.8056523,128.7214801,774919791.338,109.85114,0.09934,210.48087,6.026089,11021670.0
4,42249900340171,50.04796288,125.3191525,774919711.031,272.08263,0.20604,165.822147,2.785548,11200020.0
5,42249900340181,50.04802588,125.3206356,774919711.029,271.88635,1.74759,94.842614,0.209264,11200020.0
6,42249900340191,50.05032335,125.3235564,774919711.027,272.24112,0.27192,68.924263,1.442392,11200020.0
0,43210800030551,34.72238906,112.9314813,755742780.498,105.72942,0.13866,133.891222,4.360907,41657600.0
1,43210800030561,34.7207995,112.9304613,755742780.494,105.64468,0.12221,147.292151,4.174236,41657600.0
2,43210800030571,34.71919523,112.9293514,755742780.489,105.87124,0.13304,136.376274,3.414704,41657600.0
3,43210800180074,34.55740434,112.4721474,755742771.335,148.2831,0.12409,-999999999999.0,-999999999999.0,41654600.0
4,43210800190011,34.55575052,112.4725205,755742771.331,149.27907,0.10132,346.735143,21.394841,41654600.0
5,43210800190021,34.55452325,112.4720706,755742771.327,148.49493,0.11068,246.394159,9.021691,41654600.0
6,43210800500024,34.70985426,112.6057164,755742771.76,112.96667,0.09399,325.243826,11.576415,41643400.0
7,43210800510011,34.71013327,112.6035976,755742771.759,112.96838,0.09394,292.058005,10.236142,41643400.0
8,43210800510021,34.71025877,112.6014196,755742771.759,113.03944,0.09364,282.070521,10.91735,41643400.0
0,42243100090651,45.96579363,128.7522048,773117085.574,103.81416,0.09474,1406.731045,13.94384,11022450.0
1,42243100090661,45.96541389,128.7487979,773117085.575,103.80708,0.09574,1145.297179,10.081987,11022450.0
2,42243200030021,45.80708755,128.722544,773117085.938,111.74243,0.15618,59.673479,3.816382,11021670.0
3,42243200030031,45.80470004,128.7232336,773117085.944,112.02096,0.10014,240.787199,7.016419,11021670.0
4,42249900340171,50.04800034,125.3192082,773117005.633,271.01719,0.13575,114.83082,4.980478,11200020.0
5,42249900340181,50.04894122,125.3212662,773117005.632,271.45974,0.12297,135.263934,5.103689,11200020.0
6,42249900340191,50.05005661,125.3231429,773117005.631,271.35775,0.12503,104.666897,4.612018,11200020.0
0,42246100030131,45.1915475,124.755338,744581009.514,132.38006,0.20501,323.939716,1.354616,10959200.0
1,42246100030141,45.19089785,124.7576047,744581009.515,131.07188,0.48776,316.922866,1.681411,10959200.0
2,42246100030151,45.19160415,124.75984,744581009.514,130.87856,0.11741,305.779532,3.530288,10959200.0
3,42481500090731,42.32817106,123.8349042,744580959.357,55.27068,0.50018,1.657749,0.446751,20600200.0
4,42481500090741,42.33055886,123.8373727,744580959.363,55.6118,0.15047,33.194623,1.642564,20600200.0
5,42481500090751,42.33104443,123.8378387,744580959.366,55.65414,0.37625,10.221197,0.233439,20600200.0
6,42460000040281,41.18264187,122.7161899,744533183.147,3.28483,0.0995,116.655574,6.284721,21110800.0
7,42460000040291,41.18410547,122.7177067,744533183.144,3.288,0.09535,131.34827,5.33075,21110800.0
8,42460000040301,41.18576982,122.7188337,744533183.14,3.40764,0.09886,179.376236,8.957161,21110800.0
9,42460000150161,41.26289078,122.6793049,744533182.937,3.80205,0.09607,150.222263,13.002217,21101000.0
10,42460000150171,41.26365431,122.6814175,744533182.936,3.90316,0.09712,115.921201,7.630731,21101000.0
11,42460000150181,41.26446447,122.6835144,744533182.935,3.86806,0.09906,108.02968,9.263489,21101000.0
0,42481500090731,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,20600200.0
1,42481500090741,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,20600200.0
2,42481500090751,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,20600200.0
3,42243100090651,45.96735353,128.7507903,757113532.029,99.96468,0.09885,1015.803643,19.103995,11022450.0
4,42243100090661,45.96587155,128.7483661,757113532.026,100.02101,0.09742,994.268779,19.120935,11022450.0
5,42243200030021,45.80825379,128.7228381,757113523.063,110.46547,0.59198,24.281989,0.986098,11021670.0
6,42243200030031,-999999999999.0,-999999999999.0,757113523.058,-999999999999.0,-999999999999.0,42.051073,0.496234,11021670.0
7,42257000070041,49.36849535,128.9401855,757113583.122,109.99248,0.20644,119.272491,4.218632,10400241.0
8,42257000070051,49.36725265,128.9369394,757113583.117,117.48474,0.25305,133.981976,4.638522,10400241.0
9,42257000070061,49.3651414,128.9368841,757113583.112,111.69632,0.56877,101.253764,3.075755,10400241.0
10,42258000020291,49.36427298,128.9304069,757113583.107,108.66519,0.16348,122.869607,3.592605,10400171.0
11,42258000020301,49.36218415,128.9296007,757113583.102,108.64754,0.15486,154.71142,3.744622,10400171.0
12,42258000020311,49.3607952,128.9288556,757113583.098,108.47336,0.15453,141.203866,3.837837,10400171.0
13,42440400830891,41.74122054,125.9520037,757113452.048,376.39635,0.55779,239.395888,1.689598,11605400.0
14,42440400830901,41.74357015,125.9543391,757113452.051,377.55584,0.52676,255.022025,1.640072,11605400.0
15,42440400830911,41.74373299,125.9567221,757113452.054,377.20464,0.47245,157.852417,1.68491,11605400.0
0,42241500150101,46.8371814,130.3417902,774196020.95,76.14361,0.10496,989.629078,4.206565,11121820.0
1,42241500150111,46.83688525,130.3378325,774196020.948,77.49536,0.16167,877.639915,2.304085,11121820.0
2,42242100050571,45.98981772,129.5891571,774196010.01,114.49286,0.09501,284.474625,12.77753,11100120.0
3,42242100050581,45.98831012,129.5907694,774196010.007,114.51358,0.09488,199.453558,12.150444,11100120.0
4,42242100050591,45.98677539,129.5920302,774196010.004,114.51481,0.0952,256.177152,12.035022,11100120.0
5,42243100090651,45.96524716,128.7522789,774196001.001,101.61603,0.09293,1140.056374,10.557223,11022450.0
6,42243100090661,45.96453201,128.7496308,774196000.999,101.64243,0.09303,1136.389055,9.831595,11022450.0
7,42243200030021,45.80785311,128.7220718,774196000.612,110.46381,0.09402,366.689793,9.794787,11021670.0
8,42243200030031,45.80567482,128.7213387,774196000.606,110.42522,0.09515,238.180139,6.990687,11021670.0
9,42246100030131,45.19364084,124.7548942,774148094.98,131.0912,0.09614,128.482473,6.353858,10959200.0
10,42246100030141,45.19249906,124.7571104,774148094.983,131.16284,0.09253,300.004674,10.140455,10959200.0
11,42246100030151,45.19256199,124.7598855,774148094.983,131.14589,0.09391,255.744931,8.136148,10959200.0
12,42247700040351,45.54168755,124.3539775,774148085.389,127.3821,0.09358,235.850374,13.591513,11420330.0
