stationid,COMID,distance,lon,lat
EWA_9211013,21008275,0.004166666666662877,0.08,42.44
EWA_9211019,21008065,0.0008333333333373494,0.14,42.43
EWA_9211045,21008103,0.002946278254950296,-0.65,42.4
EWA_9220014,24007180,0.004714045207911054,12.39,63.52
EWA_9220066,24012380,0.0019563287612836652,13.0109,61.3102
EWA_9304047,23009384,0.0008333333333396808,12.78,51.01
EWA_9305038,22017302,0.0005892556509794611,12.13,49.13
EWA_9305043,22017414,0.002946278254952573,11.94,49.12
EWA_9305066,22019755,0.0005892556509913938,10.27,48.46
EWA_9505003,22044306,0.0035355339059219854,19.63,43.38
EWA_9505015,22034626,3.333333332733446e-05,14.5825,46.0842
EWA_9600005,23000144,0.0004714045207881536,-3.14,57.55100000000001
EWA_9600012,23000585,0.0005892556509937804,-2.492,56.767
EWA_9705011,22030137,0.0026352313834824876,26.68,47.07
EWA_9717016,25009649,0.0029462782549626214,8.3,61.87
EWA_9717134,25009595,0.00031584102893520056,9.405153,61.858567
EWA_9718026,25008986,4.666666668384778e-05,7.782354,62.47412
EWA_9822073,24013356,0.0013893333333427904,22.694722,61.139444
EWA_9929012,24022749,1.2560727690626806e-14,30.93,56.78
EWA_9931003,25001921,1.4210854715202004e-14,31.8,69.48
EWA_9931005,25002710,0.0026352313834510305,31.72,68.57
EWA_9931006,25002640,0.0023570226039278932,33.08,68.83
EWA_9931013,25004743,0.001178511301951386,33.07,67.08
EWA_9931020,25007711,0.0034359213547023853,35.43,64.25
EWA_9935011,28053211,0.004487637339258839,43.58,43.3
EWA_9941023,28020102,0.0008333333333183646,38.85,54.8
EWA_9942009,28024727,0.0037267799624740162,58.27,53.87
EWA_9942010,28003729,0.0011785113019714831,53.23,59.03
EWA_9944010,28033427,0.003535533905934546,47.62,50.47
GRDC_1112100,14026511,0.0006599663291067436,-11.4187,14.4438
GRDC_1112300,14029328,0.0005656854249516878,-11.0562,13.8479
GRDC_1112320,14032329,0.0003999999999937387,-10.3729,13.5979
GRDC_1134030,14043454,0.002469817807038068,-8.6646,11.6813
GRDC_1134040,14043495,0.00046666666667327655,-8.2312,11.9688
GRDC_1134110,14046143,2.3570226040334036e-05,-7.4521,11.3979
GRDC_1134200,14037900,0.0012000000000060853,-6.8021,12.5188
GRDC_1134220,14046007,0.0012999999999916412,-6.5687,11.4188
GRDC_1134300,14034961,0.0004333333333281786,-5.8979,13.2146
GRDC_1134400,14029345,0.0023955978145121888,-5.3771,13.9563
GRDC_1134450,14032250,8.867886327370633e-15,-4.9187,13.3813
GRDC_1134460,14026541,0.0012020815280174694,-4.9812,14.1479
GRDC_1134480,14029297,0.00046666666667416473,-4.2437,14.0271
GRDC_1134500,14026471,0.0004000000000079496,-4.2021,14.5313
GRDC_1134630,14016024,0.003921450978621546,-3.7437,16.1229
GRDC_1134700,14013653,9.734541499882991e-15,-3.3812,16.2688
GRDC_1134900,14018423,0.0003666666666577445,0.4938,15.6688
GRDC_1159100,12084629,0.0004333333333192968,17.7313,-28.7604
GRDC_1159300,12082634,2.3570226025261143e-05,21.2479,-28.4604
GRDC_1159500,12082657,0.0017913371790251923,24.6063,-28.4979
GRDC_1159650,12091551,0.0006363961030488246,26.7104,-30.6812
GRDC_1159800,12076165,0.00036666666667883874,28.0604,-26.8187
GRDC_1160580,12098140,0.0005656854249529439,26.9896,-33.2354
GRDC_1160700,12088554,0.0013072447700939274,29.9021,-29.7479
GRDC_1160880,12086711,0.0003999999999848569,31.3896,-29.1396
GRDC_1234090,14023538,4.7140452089356984e-05,0.9813,14.6104
GRDC_1234150,14032143,0.0012492219800990796,2.0813,13.5188
GRDC_1234201,14037785,0.0011313708498967563,2.6188,12.5771
GRDC_1257100,12028470,0.001769180601303941,19.7438,-17.9062
GRDC_1259150,12090001,0.0006128258770486849,27.5771,-30.364600000000003
GRDC_1291100,12025702,0.0012333333333387488,24.2896,-17.4854
GRDC_1309675,15005098,0.001769180601284864,-5.506199999999999,35.0063
GRDC_1309720,15004987,0.0005892556509933032,-5.2521,34.5896
GRDC_1426380,14084217,0.0012020815280287744,-4.8229,5.8854
GRDC_1428400,14081935,0.0032257643366329935,-3.7271,6.6313
GRDC_1496500,12054177,0.0004333333333228495,29.9813,-22.2229
GRDC_1531050,14051519,0.0017441967269379295,-2.9271,10.6521
GRDC_1531100,14070541,0.0021186998109522246,-2.0312,8.1521
GRDC_1531450,14057573,0.002900000000008341,-1.0896,9.6938
GRDC_1531550,14051526,0.0017441967269155561,-0.8437,10.5771
GRDC_1531600,14048712,0.0011785113019894494,-0.3854,10.9896
GRDC_1531800,14060835,0.001767924080822924,0.2395999999999999,9.2979
GRDC_1537100,16035898,0.0004333333333317313,15.0271,12.114599999999998
GRDC_1591002,12010716,0.0011549410759361734,23.2354,-14.377100000000002
GRDC_1591231,12008628,0.0013186693629882297,24.2188,-13.6021
GRDC_1591401,12017971,2.3570226042218163e-05,28.2021,-15.8229
GRDC_1591402,12017996,0.001720626500885324,27.2938,-15.7479
GRDC_1591403,12018023,0.0029462782549575725,26.0104,-15.7646
GRDC_1591404,12015486,0.0004333333333406131,25.9146,-14.9312
GRDC_1591406,12008650,0.0003666666666735097,27.6188,-13.6437
GRDC_1591470,12006612,4.7140452090113764e-05,27.8188,-13.4021
GRDC_1634400,14051671,0.0029935115017579164,-9.8687,10.6479
GRDC_1634500,14054522,8.792509383438764e-15,-9.2937,10.3688
GRDC_1734500,14043333,0.0013072447700733746,3.3896,11.8854
GRDC_1737100,16051005,0.0029666666666683383,17.0813,6.4813
GRDC_1737150,16050998,0.000399999999999956,17.4479,6.4729
GRDC_1748500,13019223,0.0036347092196166108,16.1188,3.1854
GRDC_1749100,13013287,0.0005421151989006646,18.5938,4.3604
GRDC_1749500,13010651,0.0029227080288996535,22.8188,4.7229
GRDC_1749600,13007964,0.0004000000000168314,25.147900000000003,5.0271
GRDC_1813200,14032246,0.0006128258770310999,-13.7271,13.4729
GRDC_1813450,14032403,6.280363845300015e-15,-13.3771,13.3479
GRDC_1813460,14032403,0.0004333333333406131,-13.3687,13.3479
GRDC_1834110,14045952,0.0024524364302559304,4.1271,11.3771
GRDC_1835900,14070598,0.0012020815280017684,9.7354,8.1896
GRDC_1992490,12006749,0.0021050204538562802,33.5479,-13.289600000000002
GRDC_2180400,43020010,0.0004333333333406131,102.8188,36.3354
GRDC_2180600,43028157,0.0012020815280218656,104.8771,34.7271
GRDC_2180712,43027930,0.0021050204538367026,98.1771,34.8854
GRDC_2181200,43049955,0.0004000000000132787,103.1646,31.4396
GRDC_2181500,43037742,0.0003999999999990678,96.7021,33.4229
GRDC_2181951,43044409,0.0005656854249328467,114.0646,32.3104
GRDC_2182250,43038103,0.0005656854249629925,111.4729,33.2896
GRDC_2260100,44005611,0.001338739041854272,95.69790000000002,25.9979
GRDC_2260500,44013102,0.0023334523779202174,95.9938,21.8771
GRDC_2261500,44021406,0.0003999999999990678,96.4479,18.9438
GRDC_2261510,44021545,0.0005656854249504317,96.5021,18.9063
GRDC_2369800,44036324,0.0006363961030651535,108.0021,14.3438
GRDC_2369905,44039916,0.0013283239230156628,107.7771,12.8604
GRDC_2469050,44017749,0.0017677669529645602,102.1354,19.8979
GRDC_2469055,44023187,0.0020999999999986585,102.3438,18.6396
GRDC_2469058,44023152,0.0003999999999990678,102.5396,18.4188
GRDC_2469060,44016067,0.0012333333333316434,102.6729,20.7021
GRDC_2469072,44024848,0.0020999999999986585,102.6104,17.9354
GRDC_2469091,44023169,0.0006146362971509129,103.6563,18.5104
GRDC_2469111,44025172,0.00039999999999551505,105.0479,17.8479
GRDC_2469112,44023363,0.0023334523779177047,104.6563,18.2354
GRDC_2469120,44030779,0.0017679240808193399,105.3146,16.1896
GRDC_2469135,44023456,0.0006128258770411485,103.73539999999998,18.5604
GRDC_2469140,44023136,0.0020666666666642186,102.6229,18.1354
GRDC_2469141,44023158,0.0004000000000132787,102.5104,18.5188
GRDC_2469265,44032613,2.3570226022749e-05,105.82290000000002,15.3979
GRDC_2469267,44032616,0.0006128258770260756,105.8104,15.577100000000002
GRDC_2469300,44034407,0.0011785113019740453,106.8396,14.8104
GRDC_2469400,44018015,0.000542627353214135,102.2729,19.9688
GRDC_2548400,45027010,4.7140452071825306e-05,81.2854,28.6438
GRDC_2549250,45031822,0.000612825877033612,84.4271,27.9521
GRDC_2569005,44037953,0.002904402788110311,105.9438,13.5313
GRDC_2587080,41001548,0.001744833643766691,141.8938,44.9229
GRDC_2587081,41001551,0.002033333333315568,142.0688,44.8063
GRDC_2587082,41001679,0.0023334523779227293,142.3354,44.4854
GRDC_2587083,41001715,0.0017441967269143787,142.4438,44.3646
GRDC_2587100,41002329,0.0020999999999986585,141.5396,43.1229
GRDC_2587101,41002343,0.0005892556509731808,141.6938,43.3313
GRDC_2587102,41001939,0.0005656854249579682,141.8854,43.5604
GRDC_2587103,41001943,0.002447674633416233,142.1313,43.7188
GRDC_2587104,41001949,0.0004333333333192968,142.2771,43.76460000000001
GRDC_2587105,41001929,0.0003999999999990678,142.0479,43.5604
GRDC_2587106,41002488,0.0004333333333264022,141.6896,43.0896
GRDC_2587200,41002348,0.00043333333333350765,140.4604,42.8104
GRDC_2587210,41002836,0.0013283239230219926,141.9354,42.5729
GRDC_2587220,41002831,0.0013000000000147338,142.1438,42.5854
GRDC_2587250,41001671,0.0017441967269141774,143.5438,44.1021
GRDC_2587403,41002383,0.0013703203194203306,143.4438,42.9271
GRDC_2588100,41007518,0.0006146362971470595,132.4938,34.4646
GRDC_2588101,41007519,0.0012333333333174326,132.4354,34.5313
GRDC_2588200,41006755,2.3570226025261143e-05,135.6396,34.8188
GRDC_2588202,41006818,0.0037333333333222645,135.7188,34.8854
GRDC_2588203,41006758,0.0017207879332203633,135.7188,34.8979
GRDC_2588204,41006765,0.00036666666667883874,135.9063,34.9729
GRDC_2588250,41007894,0.0004333333333477185,135.9396,33.7479
GRDC_2588300,41005962,0.002933333333331234,137.0313,35.4396
GRDC_2588301,41006784,0.0020999999999844476,136.9646,35.4021
GRDC_2588302,41005952,0.0012000000000114144,136.6563,35.3604
GRDC_2588303,41006007,0.0013703203193956143,136.7438,35.4229
GRDC_2588304,41006002,0.001266666666680294,136.6896,35.3604
GRDC_2588320,41006748,0.002133333333325993,137.8063,34.8563
GRDC_2588322,41005946,0.000565685424938072,137.9271,35.5938
GRDC_2588480,41006801,0.002066666666657113,138.5854,35.1979
GRDC_2588481,41005984,0.001266666666680294,138.4521,35.5271
GRDC_2588483,41006039,0.0003666666666717333,138.5313,35.5813
GRDC_2588500,41005483,0.001178511301981532,139.4396,36.0854
GRDC_2588550,41005373,0.001286683937694121,139.7021,36.1438
GRDC_2588551,41005366,0.0018149074050504536,140.1438,35.8521
GRDC_2588552,41005374,0.0012999999999934173,139.5063,36.1938
GRDC_2588554,41005378,0.0004333333333406131,139.2021,36.2604
GRDC_2588555,41004930,0.0021442429381560244,139.0479,36.5979
GRDC_2588557,41005399,0.0011785113019915805,139.9854,36.0229
GRDC_2588560,41005383,0.002133333333325993,139.0813,36.2938
GRDC_2588561,41004999,0.001266666666666083,138.9188,36.5521
GRDC_2588600,41003155,4.714045207061949e-05,141.3479,40.4438
GRDC_2588610,41004032,0.0031513665466251775,141.0521,38.5271
GRDC_2588630,41006041,0.0011313708499058879,139.5313,35.6396
GRDC_2588640,41004893,0.001131370849890815,140.5646,36.4938
GRDC_2588651,41004221,0.001266666666666083,140.7521,37.9271
GRDC_2588652,41004225,0.0011785113019614345,140.5188,37.8313
GRDC_2588653,41004247,0.0017919573407509882,140.4063,37.5146
GRDC_2588653,41004372,0.0017919573407509882,140.4063,37.5146
GRDC_2588653,41004246,0.0017919573407509882,140.4063,37.5146
GRDC_2588654,41004593,0.0004333333333406131,140.3938,37.2979
GRDC_2588655,41004260,0.001225651754067224,140.7688,38.0604
GRDC_2588700,41003992,0.0004333333333192968,141.2854,38.6646
GRDC_2588701,41003772,1.0048582152501445e-14,141.2729,38.7646
GRDC_2588702,41003778,0.0020999999999986585,141.1729,38.9521
GRDC_2588703,41003790,2.3570226045358355e-05,141.1646,39.1646
GRDC_2588704,41003554,0.0005656854249629924,141.1229,39.2688
GRDC_2588705,41003516,0.0017691806013091624,141.1313,39.3813
GRDC_2588708,41003554,0.0012333333333387488,141.0688,39.2896
GRDC_2588830,41006780,0.0024353872610282166,131.8271,34.6771
GRDC_2588910,41006775,2.3570226050382642e-05,138.1063,34.8729
GRDC_2588920,41007571,0.00040000000000617325,136.6563,34.4646
GRDC_2589100,41006819,0.0013186693629998146,134.1104,34.8688
GRDC_2589101,41006812,0.0024353872610134346,134.0896,34.7146
GRDC_2589200,41006960,0.0005892556509983024,132.2896,34.9979
GRDC_2589201,41006967,0.00065996632911428,132.6438,34.9438
GRDC_2589202,41006974,0.0012333333333458543,132.8396,34.8104
GRDC_2589210,41004546,0.0011549410759512462,137.8688,36.9854
GRDC_2589240,41004014,4.71404520655952e-05,139.4646,38.1313
GRDC_2589310,41006975,0.00046666666665373674,133.6813,34.7146
GRDC_2589320,41006810,0.001338739041851972,133.9646,34.7396
GRDC_2589350,41007566,0.0017913371790101195,135.3146,34.2521
GRDC_2589351,41007570,0.00039999999999196234,135.5313,34.2979
GRDC_2589360,41006800,0.00046666666666084217,135.6188,34.5813
GRDC_2589370,41006830,0.0011785113019638462,134.9146,34.8021
GRDC_2589380,41006831,0.000612825877033612,134.5646,34.8021
GRDC_2589390,41005476,0.00040000000000617325,136.2104,36.1021
GRDC_2589400,41004898,0.0005892556509782052,137.2021,36.7021
GRDC_2589410,41006014,0.0018149074050554776,135.1313,35.3021
GRDC_2589420,41006146,0.004584151442130725,134.7896,35.4854
GRDC_2589500,41004521,0.0006146362971470595,138.8063,37.3146
GRDC_2589501,41004522,0.0005656854249579682,138.8021,37.2479
GRDC_2589502,41004874,0.0020666666666500078,138.3104,36.7313
GRDC_2589503,41004883,0.0012020815280093051,138.1146,36.5354
GRDC_2589504,41004885,0.00046666666666084217,138.2854,36.3688
GRDC_2589505,41004533,0.0004666666666679475,138.9313,37.24380000000001
GRDC_2589506,41004924,0.0020666666666642186,138.1354,36.6229
GRDC_2589550,41004209,0.0005426273531968939,139.2688,37.7396
GRDC_2589551,41004232,0.002100000000005764,139.8063,37.6104
GRDC_2589700,41003785,0.000589255650993278,140.0646,38.7604
GRDC_2589701,41003777,0.0018150604519983143,139.9104,38.8813
GRDC_2589703,41004010,0.0005892556510033267,140.2896,38.3396
GRDC_2589750,41003536,0.0029000000000110053,140.1604,39.6104
GRDC_2589751,41003541,0.0004333333333406131,140.4146,39.4854
GRDC_2589752,41003548,4.71404520655952e-05,140.4646,39.4563
GRDC_2589753,41003580,0.0011785113019714831,140.4021,39.2771
GRDC_2589754,41003543,0.0012020815280218656,140.5271,39.5438
GRDC_2589800,41003312,0.0011785113019664587,140.2396,40.2021
GRDC_2589801,41003316,0.0004666666666679475,140.3688,40.2188
GRDC_2590100,41008277,0.0005934831271517917,130.4938,33.3188
GRDC_2590101,41008304,0.0003999999999848569,130.8354,33.3438
GRDC_2590200,41007965,0.00036666666665041703,130.7313,33.7479
GRDC_2590220,41008308,0.0012000000000114142,130.5813,32.9479
GRDC_2590230,41008764,0.0004333333333441658,130.3396,31.860399999999995
GRDC_2590300,41008559,0.0012999999999934173,130.6563,32.4563
GRDC_2590301,41008743,0.0012666666666589776,130.7646,32.2146
GRDC_2590400,41008724,0.0013072447700850495,131.3979,31.9521
GRDC_2590401,41008732,0.0006363961030538489,131.1146,31.8563
GRDC_2591100,41008253,0.0017913371789950465,132.9313,32.9854
GRDC_2591200,41007949,0.00043333333333350765,133.1771,33.5771
GRDC_2591201,41007937,0.0004333333333406131,133.4188,33.5479
GRDC_2591220,41007908,0.00040000000000617325,132.5563,33.5021
GRDC_2591230,41007946,0.00040000000000617325,134.6188,33.9396
GRDC_2591800,41007533,2.3570226045358355e-05,134.2021,34.0646
GRDC_2591801,41007530,0.001791337178990022,134.3479,34.0896
GRDC_2677300,42066341,0.0005656854249680167,127.64790000000002,37.2979
GRDC_2694100,42066963,0.0021333333333473092,126.8938,36.2729
GRDC_2694200,42067642,0.001266666666680294,126.7396,35.0229
GRDC_2694450,42066992,0.0021050204538562802,128.3979,36.0979
GRDC_2903420,34001063,0.002904402788117854,127.3688,70.7063
GRDC_2903427,34029010,0.002033333333351095,113.17289999999998,59.7313
GRDC_2903428,34025438,0.00320849566686838,120.7354,60.4688
GRDC_2903430,34000464,0.0013703203194113428,126.7896,72.3563
GRDC_2903600,34015583,0.0029333333333454448,132.0063,63.2979
GRDC_2906201,42005586,0.0012020815280218656,119.97289999999998,53.4146
GRDC_2906300,42023156,0.0003666666666717333,129.9188,49.7813
GRDC_2906860,42045878,0.0023570226039379416,134.2854,45.6104
GRDC_2906880,42008011,0.002170509412798051,136.5021,52.5563
GRDC_2906900,42017800,0.004690474981885793,137.1521,50.5813
GRDC_2907400,32042762,0.002357022603922869,107.4979,52.0229
GRDC_2908102,32031667,0.0023570226039379416,101.7854,56.2854
GRDC_2909150,32004211,0.003733333333329369,86.4979,67.4354
GRDC_2909156,32032839,2.357022602023685e-05,92.2979,55.9396
GRDC_2909160,32044891,0.0017913371789699249,94.3979,51.7146
GRDC_2910606,31054839,0.0004666666666963693,81.3438,53.8188
GRDC_2911097,31032536,0.0021317702606911486,68.2313,58.2021
GRDC_2911206,31062220,0.0004333333333477185,66.2771,52.0146
GRDC_2911300,31067153,0.0004666666666466313,71.4563,51.1063
GRDC_2912602,31020848,0.0040055517028713605,68.5979,61.0688
GRDC_2919100,28030257,0.0004000000000132787,55.1021,51.7521
GRDC_2919200,28033309,0.0004333333333477185,51.1396,50.8521
GRDC_2964122,44032569,0.0003999999999990678,100.1104,15.6771
GRDC_2969010,44017800,0.002966666666665674,100.0938,20.281300000000005
GRDC_2969013,44018008,0.00286666666666946,99.8479,19.9188
GRDC_2969014,44018014,0.001767766952962299,99.7354,19.9479
GRDC_2969030,44019766,0.0005656854249529439,100.1896,19.6896
GRDC_2969069,44025076,0.0012256517540521511,101.4104,17.7063
GRDC_2969090,44024845,0.003733333333340028,102.7188,17.8771
GRDC_2969095,44026697,0.002395597814509346,104.7938,17.3979
GRDC_2969096,44026946,0.0012333333333280907,104.5021,16.9604
GRDC_2969100,44028574,0.004633333333330825,104.7438,16.5479
GRDC_2969101,44032551,0.0018149074050417113,105.4938,15.3271
GRDC_2969124,44032713,0.0005656854249353589,104.16039999999998,15.3354
GRDC_2969150,44030706,0.002137755832643032,104.1354,15.7896
GRDC_2969200,44032586,0.00039999999999551505,104.8604,15.2229
GRDC_2969220,44032579,0.00043333333333350765,105.2479,15.239599999999998
GRDC_2969430,44024860,0.001202081528023976,101.6688,17.9021
