COMID,q50
81027719,3.2937498
81027720,3.9971406
81027721,1.7214745
81027722,5.22499
81027723,5.291244
81027724,10.41293
81027725,2.6961203
81027726,4.7726564
81027727,7.745565
81027728,1.4216707
81027729,43.458874
81027730,6.8242903
81027731,1.8113927
81027732,6.316924
81027733,4.369208
81027734,1.9937725
81027735,2.4360547
81027736,1.4131026
81027737,2.5263038
81027738,8.600526
81027739,7.0181003
81027740,2.3997447
81027741,5.8755174
81027742,4.6141343
81027743,3.2549362
81027744,1.6754191
81027745,1.466223
81027746,2.104972
81027747,1.5159978
81027748,4.5770335
81027749,9.086997
81027750,1.5108923
81027751,1.9790227
81027752,1.3266705
81027753,1.1216141
81027754,2.1786785
81027755,1.1001608
81027756,1.329246
81027757,3.204434
81027758,1.3503009
81027759,7.490958
81027760,1.8287704
81027761,2.2500646
81027762,2.3876538
81027763,19.853302
81027764,2.8922062
81027765,1.6309209
81027766,9.11382
81027767,1.2836426
81027768,5.8238163
81027769,1.2250407
81027770,1.6982543
81027771,5.7220984
81027772,1.445938
81027773,15.432582
81027774,3.780138
81027775,1.1055955
81027776,2.6865752
81027777,0.20056047
81027778,3.1045346
81027779,5.169483
81027780,0.88282675
81027781,0.7931783
81027782,3.7612598
81027783,0.82426095
81027784,4.0650134
81027785,1.9868678
81027786,6.4410934
81027787,1.2510225
81027788,2.2758887
81027789,5.4697375
81027790,5.1637387
81027791,1.0013559
81027792,14.438804
81027793,1.1339998
81027794,2.5167518
81027795,0.2312209
81027796,0.11326583
81027797,1.0558722
81027798,0.81896776
81027799,2.2610545
81027800,3.4573002
81027801,9.8466215
81027802,4.160084
81027803,8.901741
81027804,0.18815205
81027805,3.9181774
81027806,0.71324915
81027807,0.4876676
81027808,12.665008
81027809,0.48918927
81027810,1.0004694
81027811,1.053527
81027812,0.9168097
81027813,1.3550775
81027814,3.769324
81027815,9.440041
81027816,3.6276379
81027817,3.9509177
81027818,2.28331
81027819,0.6669836
81027820,3.2325003
81027821,4.3695397
81027822,6.6363273
81027823,1.0197837
81027824,4.411431
81027825,1.6233039
81027826,0.269333
81027827,8.4242325
81027828,2.1758099
81027829,2.6781156
81027830,1.2408258
81027831,1.8725076
81027832,5.9417367
81027833,0.4877623
81027834,0.35454756
81027835,1.4165193
81027836,0.8009123
81027837,0.15385741
81027838,0.93667525
81027839,0.13771072
81027840,0.32485235
81027841,0.23490113
81027842,1.129672
81027843,0.15078053
81027844,1.0713842
81027845,0.35656893
81027846,0.21583535
81027847,0.62887925
81027848,0.16420965
81027849,0.13517176
81027850,0.7096794
81027851,1.9859254
81027852,0.45467693
81027853,0.4517145
81027854,0.41203743
81027855,0.44000316
81027856,0.021728363
81027857,0.057986878
81027858,8.121801
81027859,7.762884
81027860,3.4495473
81027861,0.73804903
81027862,0.9691716
81027863,0.69751656
81027864,1.2691408
81027865,2.5253808
81027866,4.331614
81027867,0.48519713
81027868,0.17951363
81027869,0.7427314
81027870,0.2774124
81027871,0.9303973
81027872,0.66190606
81027873,0.47252586
81027874,0.91237265
81027875,0.48110205
81027876,1.4026825
81027877,0.9489844
81027878,1.5986385
81027879,0.3953442
81027880,0.36792898
81027881,0.27229348
81027882,1.3208872
81027883,0.74988556
81027884,0.27042773
81027885,0.34761998
81027886,0.30230233
81027887,0.3791431
81027888,1.797838
81027889,0.10258496
81027890,0.11158743
81027891,0.42656323
81027892,5.268745
81027893,4.416516
81027894,3.9578767
81027895,3.5774078
81027896,8.279398
81027897,2.7500494
81027898,7.227611
81027899,5.1537495
81027900,1.9710156
81027901,3.3042188
81027902,20.551008
81027903,2.2435372
81027904,1.4159727
81027905,3.1347773
81027906,12.225275
81027907,12.599703
81027908,7.737227
81027909,20.917511
81027910,2.0608957
81027911,6.5556893
81027912,4.4741597
81027913,5.660688
81027914,3.1410916
81027915,1.1499945
81027916,0.47337067
81027917,5.2229233
81027918,11.911353
81027919,0.8987284
81027920,4.9229927
81027921,3.142819
81027922,0.73213166
81027923,3.863259
81027924,9.917205
81027925,2.4842734
81027926,21.391735
81027927,2.1285968
81027928,8.401587
81027929,15.261314
81027930,10.186218
81027931,7.747195
81027932,1.4278375
81027933,4.87646
81027934,1.7493007
81027935,0.9567116
81027936,0.649351
81027937,8.599407
81027938,1.8752439
81027939,0.48148817
81027940,3.1952481
81027941,4.883732
81027942,4.526326
81027943,5.3243394
81027944,4.186084
81027945,13.930945
81027946,14.122154
81027947,3.5860178
81027948,5.939951
81027949,4.915744
81027950,2.9624221
81027951,2.8275373
81027952,4.4963417
81027953,1.9007437
81027954,0.6697233
81027955,2.4561749
81027956,4.3680873
81027957,3.9102921
81027958,2.5141847
81027959,3.4959211
81027960,4.5657096
81027961,13.808872
81027962,1.6625112
81027963,4.124385
81027964,5.744658
81027965,12.764765
81027966,1.0336663
81027967,1.0466957
81027968,1.0505227
81027969,7.148203
81027970,1.7729951
81027971,11.081348
81027972,1.8340969
81027973,0.6002507
81027974,0.35547033
81027975,0.93395495
81027976,0.6589237
81027977,1.0415237
81027978,10.003892
81027979,1.8584497
81027980,0.35003316
81027981,0.32566848
81027982,1.1977249
81027983,1.6295935
81027984,7.9095044
81027985,2.5812132
81027986,1.6244628
81027987,3.8395333
81027988,1.9632504
81027989,0.18257411
81027990,2.074601
81027991,3.3484874
81027992,0.41900516
81027993,0.55225265
81027994,5.7794566
81027995,5.066829
81027996,10.422464
81027997,3.890564
81027998,2.8048701
81027999,5.2445273
81028000,5.735255
81028001,1.8080997
81028002,0.95238286
81028003,2.673473
81028004,9.149235
81028005,0.6810842
81028006,2.5089347
81028007,2.4336705
81028008,0.42190006
81028009,1.3561834
81028010,0.7297724
81028011,1.8328004
81028012,2.099399
81028013,2.5576973
81028014,0.7485408
81028015,1.7458366
81028016,2.096809
81028017,1.7951155
81028018,3.9636772
81028019,3.6903048
81028020,0.13300651
81028021,0.0038692134
81028022,0.44322783
81028023,1.3395627
81028024,1.4610568
81028025,0.65532273
81028026,1.0588173
81028027,4.545124
81028028,0.1743159
81028029,0.2869827
81028030,0.90032786
81028031,3.448159
81028032,2.6187656
81028033,4.679517
81028034,0.7027191
81028035,1.3314424
81028036,0.56466883
81028037,4.598924
81028038,0.28365597
81028039,0.47174162
81028040,1.2671111
81028041,0.44839534
81028042,1.2761022
81028043,0.9947633
81028044,0.10300981
81028045,2.9726977
81028046,0.39932355
81028047,1.8214138
81028048,3.981392
81028049,0.7065675
81028050,1.3983842
81028051,2.1561103
81028052,0.8832763
81028053,0.1720128
81028054,1.2725438
81028055,1.6669422
81028056,0.22442587
81028057,0.09343207
81028058,1.4251862
81028059,1.6731595
81028060,0.9834058
81028061,1.5783474
81028062,1.8557113
81028063,1.333188
81028064,1.9879391
81028065,1.9586854
81028066,5.6800423
81028067,0.9398862
81028068,0.95106465
81028069,0.5129596
81028070,0.57576966
81028071,0.96958125
81028072,1.0503508
81028073,1.961556
81028074,0.73059905
81028075,0.9913791
81028076,1.335593
81028077,3.3043222
81028078,3.054822
81028079,4.746895
81028080,3.7393003
81028081,0.84423816
81028082,0.19532791
81028083,0.56009394
81028084,1.3609476
81028085,1.4877362
81028086,0.069298476
81028087,0.8300861
81028088,0.32655495
81028089,3.1007876
81028090,0.40117267
81028091,1.7421172
81028092,3.6324558
81028093,1.4028838
81028094,0.5944273
81028095,3.8240864
81028096,1.25052e-05
81028097,1.554139
81028098,0.6148337
81028099,2.3665924
81028100,4.0751123
81028101,0.30263165
81028102,0.82678896
81028103,0.9249726
81028104,0.89099205
81028105,3.2903557
81028106,0.6366763
81028107,1.2592893
81028108,0.57604545
81028109,3.740894e-06
81028110,0.45260134
81028111,0.6759677
81028112,2.898979
81028113,0.012926817
81028114,0.2587477
81028115,0.92861253
81028116,0.61317605
81028117,2.569381
81028118,0.9242844
81028119,3.2322435
81028120,0.40609747
81028121,0.6067164
81028122,0.56223017
81028123,1.1510761
81028124,2.5192509
81028125,0.5046003
81028126,0.80040824
81028127,0.38940495
81028128,1.4182675
81028129,1.6253005
81028130,0.45400727
81028131,0.00033631915
81028132,0.93797266
81028133,0.63812524
81028134,2.2606041
81028135,2.5629745
81028136,3.0905101
81028137,0.6713503
81028138,1.3280174
81028139,0.1984667
81028140,1.442078
81028141,0.47958466
81028142,0.6835744
81028143,0.62361664
81028144,0.7213148
81028145,0.0019622894
81028146,1.1440487
81028147,0.4637456
81028148,0.3286504
81028149,0.2115299
81028150,0.16779359
81028151,1.1890289
81028152,0.89026916
81028153,0.5130047
81028154,0.20388941
81028155,0.49828687
81028156,1.4494283
81028157,0.004532893
81028158,2.200495
81028159,0.4437954
81028160,1.835139
81028161,0.70275927
81028162,0.80320585
81028163,1.3279488
81028164,0.012129396
81028165,0.23384295
81028166,3.1501458
81028167,0.708126
81028168,0.3986879
81028169,0.38922969
81028170,1.8349487
81028171,0.4886905
81028172,1.0645305e-11
81028173,1.3972772
81028174,0.3592594
81028175,1.4214243
81028176,1.2454773
81028177,0.6147865
81028178,0.33053604
81028179,3.8592749
81028180,2.0393581
81028181,0.3174133
81028182,0.6200385
81028183,1.4020201
81028184,1.0871053
81028185,2.4026651
81028186,0.18092783
81028187,0.6528428
81028188,3.1096284
81028189,1.0973297
81028190,1.3800921
81028191,1.0860316
81028192,0.0100076245
81028193,0.30028248
81028194,2.0447881
81028195,0.3029697
81028196,0.9724324
81028197,0.2521523
81028198,0.30845755
81028199,0.08473219
81028200,1.6691668
81028201,2.3949661
81028202,1.221252
81028203,9.386067e-06
81028204,1.6913401
81028205,3.5575404
81028206,1.4019328
81028207,1.1271551
81028208,0.12501957
81028209,0.6304263
81028210,0.20010257
81028211,0.27047914
81028212,0.8930852
81028213,0.46478677
81028214,0.0033574754
81028215,0.61665404
81028216,0.2738231
81028217,0.24904059
81028218,0.43181667
81028219,3.3318218e-05
81028220,0.24248026
81028221,1.2119874
81028222,0.1976274
81028223,0.868173
81028224,0.41667208
81028225,1.8133377
81028226,0.7264477
81028227,0.6056704
81028228,0.8949523
81028229,0.18519601
81028230,0.8971079
81028231,0.7797553
81028232,1.1436754
81028233,0.2087454
81028234,0.7352427
81028235,0.4720881
81028236,0.4023137
81028237,0.4410009
81028238,2.7736666
81028239,0.52324677
81028240,1.38259
81028241,0.5226996
81028242,0.323644
81028243,0.5284754
81028244,0.4008467
81028245,0.25516453
81028246,1.4004195
81028247,1.0159974
81028248,0.6119269
81028249,0.30430055
81028250,0.69017726
81028251,0.31025904
81028252,0.43397257
81028253,0.16053882
81028254,0.2522175
81028255,0.0067489874
81028256,0.21957389
81028257,0.8783086
81028258,0.15501946
81028259,2.4212687
81028260,0.37627828
81028261,0.47790146
81028262,0.29998735
81028263,0.1399056
81028264,0.41894075
81028265,0.2798745
81028266,0.4045545
81028267,0.15795013
81028268,0.32103342
81028269,0.16098791
81028270,0.27684742
81028271,0.06466305
81028272,1.6495591
81028273,0.6372592
81028274,0.85079706
81028275,2.2105742
81028276,0.18603472
81028277,0.2732034
81028278,0.3344649
81028279,0.10441179
81028280,0.6815053
81028281,0.114902295
81028282,0.06079813
81028283,0.28066352
81028284,0.42054677
81028285,0.19968438
81028286,0.1279971
81028287,0.20517641
81028288,0.1268731
81028289,0.23188895
81028290,0.7863293
81028291,0.32343334
81028292,0.63280594
81028293,0.061153296
81028294,0.004951594
81028295,0.11858076
81028296,0.21425222
81028297,0.00069913623
81028298,0.27264217
81028299,0.069918655
81028300,0.62688434
81028301,0.024778545
81028302,1.6780728e-12
81028303,0.64804727
81028304,0.13494202
81028305,0.5421672
81028306,0.19626196
81028307,8.021296e-08
81028308,0.14765711
81028309,0.048653435
81028310,0.2905537
81028311,0.62149316
81028312,0.42602858
81028313,0.1322226
81028314,0.5291017
81028315,0.17906153
81028316,0.21351269
81028317,0.27584508
81028318,0.06357284
81028319,0.07421982
81028320,0.31308866
81028321,0.4859943
81028322,0.46061215
81028323,0.063312925
81028324,0.10151011
81028325,0.6233183
81028326,0.3188951
81028327,0.08512789
81028328,0.533642
81028329,0.16893095
81028330,0.059647396
81028331,0.18046966
81028332,0.11151103
81028333,0.028030528
81028334,0.51704687
81028335,0.28548205
81028336,0.00013815096
81028337,2.0851078
81028338,0.69338715
81028339,0.12799822
81028340,0.9114043
81028341,0.061434295
81028342,0.6841338
81028343,0.34255037
81028344,0.16560146
81028345,0.15187474
81028346,0.14387867
81028347,0.054497942
81028348,0.060723364
81028349,0.25050402
81028350,0.57937664
81028351,0.7641203
81028352,0.69489425
81028353,0.12416102
81028354,0.11018755
81028355,0.03578549
81028356,0.22666894
81028357,0.22434643
81028358,0.46741566
81028359,0.28017586
81028360,0.28494456
81028361,0.076295145
81028362,0.059441373
81028363,0.85340154
81028364,0.342376
81028365,0.11323947
81028366,8.449555e-06
81028367,0.21932876
81028368,0.36539468
81028369,0.14664328
81028370,0.43776733
81028371,0.13893129
81028372,0.040071882
81028373,0.102697596
81028374,0.2481234
81028375,0.04214649
81028376,3.510665
81028377,0.094225004
81028378,0.11102856
81028379,0.22454283
81028380,0.08249921
81028381,0.07168902
81028382,0.16749841
81028383,0.14494109
81028384,0.75331163
81028385,0.24682891
81028386,0.6194543
81028387,0.0030579085
81028388,0.14703992
81028389,0.18508196
81028390,0.8328364
81028391,0.075563654
81028392,0.0007027203
81028393,0.37372795
81028394,0.04949791
81028395,0.04454244
81028396,0.19113421
81028397,0.50478107
81028398,1.7841645
81028399,1.1963395
81028400,0.07911929
81028401,0.9336607
81028402,0.25312322
81028403,0.16018836
81028404,0.12816462
81028405,0.14778887
81028406,0.39075184
81028407,0.13816755
81028408,0.09295837
81028409,0.38261294
81028410,0.5740499
81028411,0.42361194
81028412,0.90901434
81028413,0.15833697
81028414,0.19363235
81028415,0.35512805
81028416,0.23144092
81028417,0.08016569
81028418,0.20360066
81028419,0.2342008
81028420,0.099610284
81028421,0.11094397
81028422,0.2472977
81028423,0.40950724
81028424,0.3404162
81028425,0.93378913
81028426,0.30983698
81028427,0.6181382
81028428,0.12203962
81028429,0.025074484
81028430,0.01993635
81028431,0.5300636
81028432,0.044491235
81028433,2.8790829e-11
81028434,0.38804173
81028435,0.09215923
81028436,0.10932835
81028437,0.20770541
81028438,0.32462335
81028439,0.3253439
81028440,0.15007354
81028441,0.21263371
81028442,0.030702468
81028443,0.10219532
81028444,0.30256844
81028445,0.4842115
81028446,0.167655
81028447,0.21641944
81028448,1.2331762e-10
81028449,0.27219868
81028450,0.11860067
81028451,0.4638535
81028452,0.38893738
81028453,0.076829955
81028454,0.24347565
81028455,0.07597213
81028456,0.7073872
81028457,0.47319126
81028458,0.08690486
81028459,0.43714854
81028460,0.1741368
81028461,2.507402e-05
81028462,0.17450452
81028463,1.2928942
81028464,1.12313355e-05
81028465,0.11434882
81028466,0.0033672855
81028467,1.278312
81028468,0.076517135
81028469,0.0002560931
81028470,0.1557792
81028471,0.5998806
81028472,0.48905835
81028473,0.43290865
81028474,0.06800229
81028475,0.092621654
81028476,0.0025572781
81028477,0.44094208
81028478,0.2653636
81028479,0.50601864
81028480,0.07159571
81028481,0.090845495
81028482,0.22870556
81028483,0.5846501
81028484,0.39788058
81028485,0.42004615
81028486,0.22722742
81028487,0.32976297
81028488,0.91728556
81028489,0.13558793
81028490,1.0175396
81028491,0.46862134
81028492,0.46080315
81028493,0.070412725
81028494,0.59718496
81028495,1.2737048e-05
81028496,0.27261242
81028497,0.0661323
81028498,0.24768381
81028499,0.3932968
81028500,0.07288277
81028501,0.095027536
81028502,1.0732967
81028503,1.6284317e-05
81028504,0.8907351
81028505,1.0029773
81028506,0.039476298
81028507,0.095678836
81028508,2.0600052
81028509,0.46990335
81028510,0.90634614
81028511,0.0902274
81028512,0.10813668
81028513,0.0846183
81028514,0.37271613
81028515,0.6081064
81028516,0.19074348
81028517,0.07203671
81028518,0.05388977
81028519,0.7517995
81028520,0.2704188
81028521,0.0
81028522,0.11713609
81028523,0.15904167
81028524,0.09077785
81028525,0.11514899
81028526,0.17367283
81028527,0.1203344
81028528,0.00033562895
81028529,0.71290964
81028530,0.34305865
81028531,0.2809168
81028532,0.100875035
81028533,0.054393526
81028534,1.7389424
81028535,0.19621874
81028536,0.6147214
81028537,0.2942357
81028538,0.6106458
81028539,0.44588324
81028540,1.2976053
81028541,0.09907402
81028542,0.35398296
81028543,0.23530012
81028544,0.11912609
81028545,0.26714677
81028546,0.5536027
81028547,0.18186764
81028548,7.173267e-11
81028549,0.20032185
81028550,0.08656675
81028551,0.17900513
81028552,0.12146317
81028553,0.9249229
81028554,0.56829906
81028555,0.23150164
81028556,0.49496233
81028557,0.17930655
81028558,0.7353875
81028559,0.4550563
81028560,0.00017705782
81028561,0.45942542
81028562,0.20641674
81028563,0.07060072
81028564,0.38140142
81028565,0.10693607
81028566,0.28293705
81028567,0.2935328
81028568,0.19704747
81028569,0.25336927
81028570,0.053678073
81028571,0.050374765
81028572,0.46775267
81028573,0.09330092
81028574,0.28008145
81028575,0.29839072
81028576,0.21285897
81028577,0.4742031
81028578,0.35308546
81028579,0.48482692
81028580,0.055738203
81028581,0.11647941
81028582,0.04329068
81028583,0.24878316
81028584,0.28728557
81028585,0.98666763
81028586,0.32967317
81028587,0.19946164
81028588,0.10770934
81028589,0.12634872
81028590,2.0681243
81028591,0.2186322
81028592,0.37822035
81028593,0.5970078
81028594,0.1006799
81028595,0.6488522
81028596,0.041043296
81028597,0.36054334
81028598,1.2579252
81028599,0.44996694
81028600,0.9287531
81028601,0.021966318
81028602,0.004392958
81028603,0.6169036
81028604,0.13480036
81028605,0.21833953
