stationid,date,width,area_hypso,qobs,Q_est,kge,nse,nrmse
China_62310250,1991-09-14,109.8030828036358,54.306726873337894,29.359385,25.309804077953377,0.1521950154815206,-0.7257661548091836,1.1403638038375181
China_62310250,1991-10-09,114.69119459073914,61.57058618715159,30.827261,30.307109753586744,0.1521950154815206,-0.7257661548091836,1.1403638038375181
China_62310250,1991-10-25,124.9897775459783,78.64871471372615,31.286112,43.037345646775734,0.1521950154815206,-0.7257661548091836,1.1403638038375181
China_62310250,1991-11-10,104.28353398538366,46.66355005165378,20.64308,20.343619523032253,0.1521950154815206,-0.7257661548091836,1.1403638038375181
China_62310250,1991-11-17,95.0705696828182,35.598103050042916,15.046661,13.781287333725247,0.1521950154815206,-0.7257661548091836,1.1403638038375181
China_62310250,1992-06-05,171.727145620606,197.77957760839573,70.55385,161.9392783209863,0.1521950154815206,-0.7257661548091836,1.1403638038375181
China_62310250,1992-07-30,116.537895021771,64.42534555832161,31.652895,32.33892458184968,0.1521950154815206,-0.7257661548091836,1.1403638038375181
China_62310250,1992-10-02,86.77319274835855,27.263444302712987,24.771992,9.389732984523338,0.1521950154815206,-0.7257661548091836,1.1403638038375181
China_62310250,1992-11-03,86.44318285992006,26.97343938761509,16.422842,9.247318243606406,0.1521950154815206,-0.7257661548091836,1.1403638038375181
China_62310250,1992-11-12,86.68319005151204,27.184352053141144,18.07411,9.350843995266116,0.1521950154815206,-0.7257661548091836,1.1403638038375181
China_62310250,1992-11-28,86.68319005151204,27.184352053141144,12.110538,9.350843995266116,0.1521950154815206,-0.7257661548091836,1.1403638038375181
China_62310250,1993-01-31,94.21651096125116,34.723653906681655,17.707327,13.301484477001337,0.1521950154815206,-0.7257661548091836,1.1403638038375181
China_62310250,1993-07-17,100.1613750246551,41.40288233542867,59.911186,17.120897765099876,0.1521950154815206,-0.7257661548091836,1.1403638038375181
China_62310250,1994-10-24,125.7605150980005,80.1579631873728,29.359385,44.240905678538205,0.1521950154815206,-0.7257661548091836,1.1403638038375181
China_62310250,1994-11-02,116.486426806728,64.34639224751261,23.028658,32.28240485077316,0.1521950154815206,-0.7257661548091836,1.1403638038375181
China_62310250,1994-11-09,109.73389383922448,54.20785466835682,20.000837,25.243656688151237,0.1521950154815206,-0.7257661548091836,1.1403638038375181
China_62310250,1995-05-13,177.07264528868848,216.81810854821322,72.57227,184.9271575098739,0.1521950154815206,-0.7257661548091836,1.1403638038375181
China_62310250,1995-07-23,122.84057481801304,74.67080836312402,66.517,39.92999784900498,0.1521950154815206,-0.7257661548091836,1.1403638038375181
China_62310250,1995-08-08,155.464658353511,147.3181004064646,46.516163,105.91272884684767,0.1521950154815206,-0.7257661548091836,1.1403638038375181
China_62310250,1995-10-20,71.79980921225015,15.447444981032644,25.597626,4.133214969332684,0.1521950154815206,-0.7257661548091836,1.1403638038375181
China_62310250,1995-10-27,91.9934478196148,32.388169173345986,26.698719,12.03414277449995,0.1521950154815206,-0.7257661548091836,1.1403638038375181
China_62310250,1995-12-07,79.84614202353475,21.36643804969002,16.422842,6.611906151670105,0.1521950154815206,-0.7257661548091836,1.1403638038375181
China_62310250,1995-12-30,66.6293721897243,12.208979326879996,11.009815,2.935153882577952,0.1521950154815206,-0.7257661548091836,1.1403638038375181
China_62310250,1996-03-03,78.94295812268005,20.577560610698406,20.367992,6.257343222688616,0.1521950154815206,-0.7257661548091836,1.1403638038375181
China_62310250,1996-04-04,177.064456995313,216.78814944651555,97.25256,184.89027183008113,0.1521950154815206,-0.7257661548091836,1.1403638038375181
China_62310250,1996-08-10,145.68436529615,122.63104576238972,105.510025,81.47064992518172,0.1521950154815206,-0.7257661548091836,1.1403638038375181
China_62310250,1996-09-04,134.07852078838852,96.63363038309413,88.99511,57.88732015586685,0.1521950154815206,-0.7257661548091836,1.1403638038375181
China_62310250,1996-11-23,110.928900726676,56.030669775996685,19.817446,26.48229641970899,0.1521950154815206,-0.7257661548091836,1.1403638038375181
